timestamp,boat_id,team_name,leg_id,leg_mode,speed_knots,vmg,true_wind_speed,true_wind_angle,true_wind_direction,gust_knots,heading,heel_angle,foil_cant,x_position,y_position,maneuver_type,course_side,sea_state
2026-05-21 10:32:02,Boat-3,Northern Reach Sailing,1,Upwind,21.02,15.008,13.157,44.44,220.47,15.312,4.587,20.575,78.151,54.895,66.125,none,starboard,1.827
2026-05-21 10:32:02,Boat-4,Blue Horizon GP,1,Upwind,23.383,16.291,13.188,45.838,220.274,14.69,10.251,20.367,76.815,83.043,49.711,none,starboard,1.834
2026-05-21 10:32:02,Boat-5,Straitline Performance,1,Upwind,21.917,16.451,13.498,41.359,219.235,14.973,6.199,15.253,68.336,-30.457,59.01,none,starboard,1.874
2026-05-21 10:32:04,Boat-1,Apex Wave Racing,1,Upwind,25.004,15.559,13.492,-51.52,218.174,14.406,0.7,16.597,79.494,12.901,74.274,none,port,1.891
2026-05-21 10:32:04,Boat-2,Harbor Velocity Team,1,Upwind,23.614,16.234,12.93,-46.569,219.421,14.242,359.487,20.284,76.928,28.647,65.13,none,port,1.865
2026-05-21 10:32:04,Boat-3,Northern Reach Sailing,1,Upwind,21.362,15.423,12.877,43.781,218.088,14.28,7.328,22.336,79.485,57.116,75.686,none,starboard,1.841
2026-05-21 10:32:04,Boat-4,Blue Horizon GP,1,Upwind,22.699,16.224,13.558,44.38,219.254,15.007,10.711,19.199,77.747,86.101,70.838,none,starboard,1.957
2026-05-21 10:32:04,Boat-5,Straitline Performance,1,Upwind,22.182,17.16,13.302,39.321,217.551,14.795,7.925,13.679,65.417,-27.363,87.68,none,starboard,1.913
2026-05-21 10:32:06,Boat-1,Apex Wave Racing,1,Upwind,24.927,15.577,14.225,-51.325,218.001,15.723,0.202,14.954,77.311,12.992,85.954,none,port,2.064
2026-05-21 10:32:06,Boat-2,Harbor Velocity Team,1,Upwind,23.302,13.999,14.276,-53.075,220.192,15.72,359.657,19.178,76.858,28.52,80.987,none,port,2.163
2026-05-21 10:32:06,Boat-3,Northern Reach Sailing,1,Upwind,21.744,15.969,14.151,42.744,217.444,15.623,6.035,21.178,79.485,59.329,100.605,none,starboard,2.106
2026-05-21 10:32:06,Boat-4,Blue Horizon GP,1,Upwind,23.017,16.99,14.147,42.428,220.497,15.238,8.8,18.675,76.443,89.132,81.904,none,starboard,2.215
2026-05-21 10:32:06,Boat-5,Straitline Performance,1,Upwind,23.787,17.263,14.181,43.47,219.319,15.361,11.999,14.862,65.715,-24.293,103.288,none,starboard,2.174
2026-05-21 10:32:08,Boat-1,Apex Wave Racing,1,Upwind,24.022,15.956,13.697,-48.377,218.669,16.255,0.13,16.745,77.653,13.06,119.513,none,port,2.223
2026-05-21 10:32:08,Boat-2,Harbor Velocity Team,1,Upwind,24.085,16.578,13.442,-46.503,219.948,16.402,359.656,17.717,77.673,28.362,112.765,none,port,2.2
2026-05-21 10:32:08,Boat-3,Northern Reach Sailing,1,Upwind,22.172,17.479,14.202,37.97,219.99,16.908,7.567,19.04,78.534,61.528,117.425,none,starboard,2.182
2026-05-21 10:32:08,Boat-4,Blue Horizon GP,1,Upwind,23.069,17.204,13.406,41.776,219.149,16.396,5.631,19.755,80.212,92.13,109.785,none,starboard,2.17
2026-05-21 10:32:08,Boat-5,Straitline Performance,1,Upwind,23.157,17.083,13.81,42.464,219.183,16.162,33.165,15.415,68.005,-21.249,116.449,none,starboard,2.236
2026-05-21 10:32:10,Boat-1,Apex Wave Racing,1,Upwind,24.751,17.045,13.894,-46.477,219.644,16.036,0.082,15.011,76.755,13.101,133.827,none,port,1.838
2026-05-21 10:32:10,Boat-2,Harbor Velocity Team,1,Upwind,23.318,15.446,14.233,-48.515,220.698,15.747,359.328,16.841,78.178,28.171,139.094,none,port,1.839
2026-05-21 10:32:10,Boat-3,Northern Reach Sailing,1,Upwind,22.119,17.219,13.953,38.878,218.478,15.806,8.745,21.497,77.625,63.71,133.59,none,starboard,1.8
2026-05-21 10:32:10,Boat-4,Blue Horizon GP,1,Upwind,23.357,17.793,13.49,40.379,219.13,16.38,8.279,18.963,80.343,95.094,142.369,none,starboard,1.821
2026-05-21 10:32:10,Boat-5,Straitline Performance,1,Upwind,23.373,15.638,14.08,48.008,218.429,15.77,18.069,15.639,69.75,-18.233,112.562,none,starboard,1.849
2026-05-21 10:32:12,Boat-1,Apex Wave Racing,1,Upwind,25.306,16.783,13.117,-48.457,217.99,14.214,359.968,14.82,74.864,13.108,152.987,none,port,1.81
2026-05-21 10:32:12,Boat-2,Harbor Velocity Team,1,Upwind,24.111,16.615,13.357,-46.442,219.296,15.399,359.141,16.782,79.123,27.943,148.455,none,port,1.711
2026-05-21 10:32:12,Boat-3,Northern Reach Sailing,1,Upwind,22.261,15.203,13.598,46.925,218.544,14.325,6.758,20.154,78.343,65.87,145.65,none,starboard,1.758
2026-05-21 10:32:12,Boat-4,Blue Horizon GP,1,Upwind,23.769,17.783,13.184,41.566,219.361,14.659,10.837,18.24,78.858,98.019,150.251,none,starboard,1.846
2026-05-21 10:32:12,Boat-5,Straitline Performance,1,Upwind,22.713,15.669,13.611,46.379,218.679,14.833,5.537,15.548,66.615,-15.246,134.847,none,starboard,1.803
2026-05-21 10:32:14,Boat-1,Apex Wave Racing,1,Upwind,24.66,17.623,13.699,-44.387,217.874,14.807,359.783,14.948,75.863,13.078,174.721,none,port,1.778
2026-05-21 10:32:14,Boat-2,Harbor Velocity Team,1,Upwind,23.599,15.721,13.917,-48.228,218.82,14.279,359.242,18.11,77.769,27.676,172.08,none,port,1.833
2026-05-21 10:32:14,Boat-3,Northern Reach Sailing,1,Upwind,22.082,17.199,13.463,38.841,217.159,14.76,4.914,21.142,82.235,68.003,169.815,none,starboard,1.888
2026-05-21 10:32:14,Boat-4,Blue Horizon GP,1,Upwind,23.463,18.201,13.583,39.13,220.206,14.044,11.448,17.116,79.737,100.902,172.71,none,starboard,1.727
2026-05-21 10:32:14,Boat-5,Straitline Performance,1,Upwind,23.261,15.889,13.086,46.914,219.44,14.166,5.467,14.813,65.876,-12.293,173.836,none,starboard,1.716
2026-05-21 10:32:16,Boat-1,Apex Wave Racing,1,Upwind,25.087,16.99,14.049,-47.371,219.894,15.47,359.6,16.123,74.688,13.004,180.304,none,port,2.001
2026-05-21 10:32:16,Boat-2,Harbor Velocity Team,1,Upwind,24.185,16.775,14.298,-46.082,217.207,15.002,358.856,17.841,76.515,27.368,191.964,none,port,1.88
2026-05-21 10:32:16,Boat-3,Northern Reach Sailing,1,Upwind,22.525,16.346,14.295,43.476,218.227,15.069,6.964,21.323,81.066,70.105,194.902,none,starboard,1.838
2026-05-21 10:32:16,Boat-4,Blue Horizon GP,1,Upwind,23.892,16.022,14.354,47.885,220.092,14.821,10.901,18.3,80.592,103.74,178.504,none,starboard,1.931
2026-05-21 10:32:16,Boat-5,Straitline Performance,1,Upwind,23.43,16.932,14.247,43.726,217.906,15.531,9.854,14.349,66.273,-9.374,196.21,none,starboard,2.031
2026-05-21 10:32:18,Boat-1,Apex Wave Racing,1,Upwind,25.101,16.257,13.705,-49.635,219.297,15.662,359.583,15.318,74.523,12.884,202.471,none,port,1.832
2026-05-21 10:32:18,Boat-2,Harbor Velocity Team,1,Upwind,24.529,15.949,13.655,-49.443,219.219,15.792,358.214,18.52,76.65,27.014,205.229,none,port,1.887
2026-05-21 10:32:18,Boat-3,Northern Reach Sailing,1,Upwind,21.789,17.113,13.968,38.243,219.352,15.468,5.805,20.967,80.86,72.171,203.942,none,starboard,1.867
2026-05-21 10:32:18,Boat-4,Blue Horizon GP,1,Upwind,24.88,16.169,13.996,49.467,217.687,15.587,7.042,20.124,79.221,106.531,201.938,none,starboard,1.874
2026-05-21 10:32:18,Boat-5,Straitline Performance,1,Upwind,23.303,15.786,13.938,47.359,220.077,15.342,13.695,15.007,65.462,-6.491,207.237,none,starboard,1.856
2026-05-21 10:32:20,Boat-1,Apex Wave Racing,1,Upwind,24.57,16.641,14.321,-47.368,216.695,15.953,359.201,14.868,77.472,12.711,220.649,none,port,1.965
2026-05-21 10:32:20,Boat-2,Harbor Velocity Team,1,Upwind,25.343,16.209,13.614,-50.24,218.336,15.906,358.664,16.535,74.95,26.614,216.147,none,port,1.99
2026-05-21 10:32:20,Boat-3,Northern Reach Sailing,1,Upwind,22.419,15.939,13.886,44.688,217.515,15.683,8.802,22.72,77.776,74.198,235.161,none,starboard,1.924
2026-05-21 10:32:20,Boat-4,Blue Horizon GP,1,Upwind,23.44,18.716,13.856,37.016,219.825,15.515,9.25,18.606,81.397,109.271,223.276,none,starboard,2.047
2026-05-21 10:32:20,Boat-5,Straitline Performance,1,Upwind,23.049,17.083,14.258,42.17,219.565,15.4,7.558,13.556,65.679,-3.647,219.71,none,starboard,2.015
2026-05-21 10:32:22,Boat-1,Apex Wave Racing,1,Upwind,25.19,17.592,13.748,-45.705,217.787,14.914,359.18,15.033,74.794,12.481,231.301,none,port,1.863
2026-05-21 10:32:22,Boat-2,Harbor Velocity Team,1,Upwind,23.847,17.728,13.7,-41.979,219.367,15.309,358.934,18.055,80.036,26.164,241.703,none,port,1.764
2026-05-21 10:32:22,Boat-3,Northern Reach Sailing,1,Upwind,23.04,17.881,13.902,39.096,218.541,14.756,17.518,19.591,76.671,76.181,229.84,none,starboard,1.821
2026-05-21 10:32:22,Boat-4,Blue Horizon GP,1,Upwind,23.605,16.877,13.692,44.359,219.426,14.639,7.895,18.324,77.263,111.958,235.259,none,starboard,1.928
2026-05-21 10:32:22,Boat-5,Straitline Performance,1,Upwind,23.433,16.11,14.486,46.566,219.137,15.094,7.147,15.783,65.723,-0.843,249.802,none,starboard,1.837
2026-05-21 10:32:24,Boat-1,Apex Wave Racing,1,Upwind,24.353,17.106,13.727,-45.378,220.897,17.095,359.332,13.933,77.244,12.191,256.978,none,port,1.969
2026-05-21 10:32:24,Boat-2,Harbor Velocity Team,1,Upwind,24.328,15.892,13.773,-49.214,219.305,15.825,358.46,19.753,76.303,25.662,267.273,none,port,2.028
2026-05-21 10:32:24,Boat-3,Northern Reach Sailing,1,Upwind,21.72,17.073,14.479,38.182,218.783,15.745,4.017,20.957,81.066,78.117,247.575,none,starboard,2.014
2026-05-21 10:32:24,Boat-4,Blue Horizon GP,1,Upwind,24.455,17.501,14.418,44.304,219.032,16.303,6.404,20.273,78.519,114.588,261.624,none,starboard,1.977
2026-05-21 10:32:24,Boat-5,Straitline Performance,1,Upwind,24.664,15.986,13.95,49.597,220.93,15.7,8.783,13.383,67.786,1.919,264.099,none,starboard,2.002
2026-05-21 10:32:26,Boat-1,Apex Wave Racing,1,Upwind,24.889,18.995,14.318,-40.251,219.639,15.232,358.896,15.192,74.576,11.836,286.666,none,port,2.015
2026-05-21 10:32:26,Boat-2,Harbor Velocity Team,1,Upwind,24.276,16.86,14.52,-46.013,219.716,15.364,358.021,20.092,78.98,25.107,281.02,none,port,2.024
2026-05-21 10:32:26,Boat-3,Northern Reach Sailing,1,Upwind,22.699,17.638,14.187,39.01,219.27,14.884,4.993,21.672,80.696,80.0,284.227,none,starboard,1.949
2026-05-21 10:32:26,Boat-4,Blue Horizon GP,1,Upwind,24.496,17.593,13.735,44.093,217.246,14.846,7.626,18.332,78.215,117.161,281.619,none,starboard,2.006
2026-05-21 10:32:26,Boat-5,Straitline Performance,1,Upwind,23.6,16.497,13.757,45.651,217.773,15.361,16.081,14.094,66.059,4.637,285.273,none,starboard,1.986
2026-05-21 10:32:28,Boat-1,Apex Wave Racing,1,Upwind,25.674,16.959,14.172,-48.657,218.456,16.948,357.1,13.681,77.271,11.411,297.46,none,port,2.167
2026-05-21 10:32:28,Boat-2,Harbor Velocity Team,1,Upwind,24.187,17.728,14.304,-42.864,219.188,16.307,357.56,16.323,77.773,24.496,301.036,none,port,2.118
2026-05-21 10:32:28,Boat-3,Northern Reach Sailing,1,Upwind,22.856,17.628,14.278,39.533,220.922,17.046,4.637,19.811,79.405,81.829,290.067,none,starboard,2.115
2026-05-21 10:32:28,Boat-4,Blue Horizon GP,1,Upwind,24.556,18.406,14.832,41.448,217.601,17.059,8.921,19.266,80.275,119.673,299.598,none,starboard,2.057
2026-05-21 10:32:28,Boat-5,Straitline Performance,1,Upwind,24.316,16.169,14.355,48.321,218.789,16.976,9.577,14.775,68.61,7.31,282.802,none,starboard,2.024
2026-05-21 10:32:30,Boat-1,Apex Wave Racing,1,Upwind,25.394,17.418,14.241,-46.692,219.046,15.574,357.489,14.866,75.947,10.914,304.863,none,port,2.072
2026-05-21 10:32:30,Boat-2,Harbor Velocity Team,1,Upwind,24.35,17.81,14.577,-42.997,220.262,15.964,357.364,17.427,77.86,23.827,311.048,none,port,2.102
2026-05-21 10:32:30,Boat-3,Northern Reach Sailing,1,Upwind,23.415,17.209,14.907,42.696,218.903,15.771,3.821,19.961,78.636,83.599,328.589,none,starboard,2.164
2026-05-21 10:32:30,Boat-4,Blue Horizon GP,1,Upwind,25.252,17.293,14.813,46.778,218.832,15.428,6.756,18.924,76.733,122.123,313.228,none,starboard,2.082
2026-05-21 10:32:30,Boat-5,Straitline Performance,1,Upwind,23.927,18.239,14.432,40.333,218.483,16.035,4.77,14.642,66.113,9.937,316.689,none,starboard,1.972
2026-05-21 10:32:32,Boat-1,Apex Wave Racing,1,Upwind,24.951,17.629,13.531,-45.044,219.406,15.914,358.789,15.938,79.062,10.34,321.882,none,port,1.943
2026-05-21 10:32:32,Boat-2,Harbor Velocity Team,1,Upwind,24.811,18.03,13.449,-43.391,216.396,15.312,357.796,17.405,76.975,23.1,331.357,none,port,1.824
2026-05-21 10:32:32,Boat-3,Northern Reach Sailing,1,Upwind,22.857,17.095,13.81,41.59,218.632,15.595,5.663,20.332,76.613,85.307,342.134,none,starboard,1.965
2026-05-21 10:32:32,Boat-4,Blue Horizon GP,1,Upwind,24.44,17.355,14.054,44.759,217.781,15.827,7.398,20.476,81.519,124.508,340.409,none,starboard,1.954
2026-05-21 10:32:32,Boat-5,Straitline Performance,1,Upwind,23.75,18.175,13.739,40.069,219.786,15.515,7.608,14.809,65.583,12.517,345.195,none,starboard,1.981
2026-05-21 10:32:34,Boat-1,Apex Wave Racing,1,Upwind,25.344,17.437,13.613,-46.527,220.248,15.075,358.314,15.6,77.234,9.686,362.914,none,port,1.665
2026-05-21 10:32:34,Boat-2,Harbor Velocity Team,1,Upwind,24.187,17.099,13.283,-45.014,219.647,14.583,357.534,18.535,75.81,22.311,350.429,none,port,1.866
2026-05-21 10:32:34,Boat-3,Northern Reach Sailing,1,Upwind,22.543,17.825,13.532,37.747,222.459,14.476,5.435,20.636,80.534,86.949,362.374,none,starboard,1.853
2026-05-21 10:32:34,Boat-4,Blue Horizon GP,1,Upwind,23.288,15.937,13.423,46.817,219.06,14.798,9.644,19.461,79.918,126.827,349.457,none,starboard,1.785
2026-05-21 10:32:34,Boat-5,Straitline Performance,1,Upwind,23.51,15.751,13.193,47.937,220.739,14.579,9.13,16.27,68.297,15.048,354.953,none,starboard,1.829
2026-05-21 10:32:36,Boat-1,Apex Wave Racing,1,Upwind,25.348,16.927,14.496,-48.102,217.974,16.286,355.713,16.014,78.916,8.95,369.116,none,port,2.256
2026-05-21 10:32:36,Boat-2,Harbor Velocity Team,1,Upwind,25.751,18.64,14.483,-43.625,220.791,16.32,357.805,17.059,75.683,21.462,369.389,none,port,2.278
2026-05-21 10:32:36,Boat-3,Northern Reach Sailing,1,Upwind,22.982,17.274,14.57,41.268,218.992,16.239,9.007,19.183,81.232,88.523,375.939,none,starboard,2.189
2026-05-21 10:32:36,Boat-4,Blue Horizon GP,1,Upwind,24.531,18.522,14.406,40.97,220.254,16.669,5.185,18.286,82.086,129.079,367.306,none,starboard,2.267
2026-05-21 10:32:36,Boat-5,Straitline Performance,1,Upwind,24.721,15.787,14.283,50.312,218.387,16.518,8.334,15.049,66.325,17.529,376.386,none,starboard,2.212
2026-05-21 10:32:38,Boat-1,Apex Wave Racing,1,Upwind,25.351,15.76,14.282,-51.563,218.513,16.017,357.22,15.635,75.499,8.128,383.703,none,port,2.111
2026-05-21 10:32:38,Boat-2,Harbor Velocity Team,1,Upwind,25.01,18.737,14.859,-41.483,221.495,15.617,354.835,19.789,80.324,20.549,396.411,none,port,2.067
2026-05-21 10:32:38,Boat-3,Northern Reach Sailing,1,Upwind,22.527,17.851,14.765,37.587,219.228,15.819,8.695,20.85,78.09,90.026,381.784,none,starboard,2.115
2026-05-21 10:32:38,Boat-4,Blue Horizon GP,1,Upwind,24.337,18.956,14.671,38.84,218.799,15.556,7.724,17.891,79.081,131.261,398.326,none,starboard,2.175
2026-05-21 10:32:38,Boat-5,Straitline Performance,1,Upwind,24.287,16.85,14.199,46.071,223.074,15.907,8.801,13.914,66.061,19.961,388.49,none,starboard,2.149
2026-05-21 10:32:40,Boat-1,Apex Wave Racing,1,Upwind,25.591,17.079,13.971,-48.136,219.936,14.738,356.489,16.596,76.832,7.217,404.805,none,port,1.754
2026-05-21 10:32:40,Boat-2,Harbor Velocity Team,1,Upwind,24.136,17.182,13.913,-44.611,220.441,14.588,356.022,18.401,77.438,19.572,390.292,none,port,1.755
2026-05-21 10:32:40,Boat-3,Northern Reach Sailing,1,Upwind,22.542,16.355,14.026,43.484,219.242,14.415,2.954,19.362,77.838,91.454,395.107,none,starboard,1.818
2026-05-21 10:32:40,Boat-4,Blue Horizon GP,1,Upwind,25.138,17.825,14.063,44.839,219.728,14.486,15.515,18.534,78.123,133.374,398.974,none,starboard,1.871
2026-05-21 10:32:40,Boat-5,Straitline Performance,1,Upwind,23.614,13.901,13.494,53.936,218.907,14.488,5.779,15.116,66.227,22.341,407.465,none,starboard,1.836
2026-05-21 10:32:42,Boat-1,Apex Wave Racing,1,Upwind,24.843,15.971,13.446,-49.993,219.558,15.202,357.543,16.499,74.99,6.216,414.869,none,port,1.859
2026-05-21 10:32:42,Boat-2,Harbor Velocity Team,1,Upwind,24.292,14.93,13.303,-52.077,221.521,15.576,357.673,18.831,79.065,18.531,425.424,none,port,1.816
2026-05-21 10:32:42,Boat-3,Northern Reach Sailing,1,Upwind,21.893,15.725,13.022,44.089,219.363,14.922,3.945,22.112,81.093,92.807,435.677,none,starboard,1.848
2026-05-21 10:32:42,Boat-4,Blue Horizon GP,1,Upwind,24.832,18.959,13.405,40.226,218.491,15.228,5.925,17.455,80.077,135.415,413.289,none,starboard,1.819
2026-05-21 10:32:42,Boat-5,Straitline Performance,1,Upwind,23.816,17.673,13.464,42.094,220.065,14.75,8.308,13.994,68.659,24.67,435.028,none,starboard,1.77
2026-05-21 10:32:44,Boat-1,Apex Wave Racing,1,Upwind,25.52,15.66,14.751,-52.148,220.296,15.85,357.066,16.193,76.151,5.121,453.659,none,port,1.886
2026-05-21 10:32:44,Boat-2,Harbor Velocity Team,1,Upwind,24.425,16.42,14.685,-47.758,219.852,16.34,355.205,20.202,79.714,17.425,443.141,none,port,1.936
2026-05-21 10:32:44,Boat-3,Northern Reach Sailing,1,Upwind,23.542,17.691,14.378,41.282,219.752,15.766,3.755,21.108,78.096,94.081,433.201,none,starboard,1.99
2026-05-21 10:32:44,Boat-4,Blue Horizon GP,1,Upwind,23.843,16.296,14.004,46.884,219.995,16.766,4.285,17.346,80.802,137.385,437.623,none,starboard,1.908
2026-05-21 10:32:44,Boat-5,Straitline Performance,1,Upwind,24.705,17.587,14.25,44.613,219.67,16.028,11.679,15.035,66.804,26.948,439.009,none,starboard,1.923
2026-05-21 10:32:46,Boat-1,Apex Wave Racing,1,Upwind,25.328,16.591,14.596,-49.076,218.322,16.044,356.129,16.429,76.385,3.932,459.434,none,port,2.104
2026-05-21 10:32:46,Boat-2,Harbor Velocity Team,1,Upwind,25.121,18.157,14.523,-43.716,219.677,16.112,356.735,18.27,76.637,16.253,452.584,none,port,2.088
2026-05-21 10:32:46,Boat-3,Northern Reach Sailing,1,Upwind,23.129,17.119,14.556,42.257,220.687,15.808,2.53,22.585,82.238,95.275,473.279,none,starboard,2.166
2026-05-21 10:32:46,Boat-4,Blue Horizon GP,1,Upwind,25.36,20.415,14.525,36.386,220.233,16.14,4.092,18.182,77.914,139.282,464.896,none,starboard,2.057
2026-05-21 10:32:46,Boat-5,Straitline Performance,1,Upwind,23.132,15.682,15.112,47.319,219.725,15.614,6.549,13.664,68.537,29.173,456.811,none,starboard,2.163
2026-05-21 10:32:48,Boat-1,Apex Wave Racing,1,Upwind,24.69,15.902,14.366,-49.905,220.18,15.477,356.189,16.318,75.562,2.645,490.244,none,port,2.155
2026-05-21 10:32:48,Boat-2,Harbor Velocity Team,1,Upwind,24.063,16.075,14.811,-48.083,220.369,15.149,356.497,19.035,78.099,15.015,485.375,none,port,2.215
2026-05-21 10:32:48,Boat-3,Northern Reach Sailing,1,Upwind,22.578,15.357,14.8,47.143,220.231,15.619,4.823,21.732,79.065,96.386,485.36,none,starboard,2.219
2026-05-21 10:32:48,Boat-4,Blue Horizon GP,1,Upwind,25.256,18.811,14.732,41.858,218.222,15.5,6.881,17.777,75.763,141.107,489.657,none,starboard,2.253
2026-05-21 10:32:48,Boat-5,Straitline Performance,1,Upwind,24.452,16.237,14.502,48.39,218.915,15.637,5.769,14.642,65.922,31.346,477.325,none,starboard,2.102
2026-05-21 10:32:50,Boat-1,Apex Wave Racing,1,Upwind,25.05,17.86,14.591,-44.524,221.08,14.871,355.617,14.697,74.764,1.261,499.521,none,port,1.957
2026-05-21 10:32:50,Boat-2,Harbor Velocity Team,1,Upwind,23.947,18.164,13.794,-40.668,219.876,15.564,354.871,17.291,77.303,13.712,494.088,none,port,1.963
2026-05-21 10:32:50,Boat-3,Northern Reach Sailing,1,Upwind,23.055,17.442,14.453,40.841,221.064,15.688,3.187,20.254,78.541,97.414,498.626,none,starboard,2.185
2026-05-21 10:32:50,Boat-4,Blue Horizon GP,1,Upwind,24.727,18.556,14.812,41.372,219.052,14.812,4.82,17.736,76.067,142.859,494.536,none,starboard,2.078
2026-05-21 10:32:50,Boat-5,Straitline Performance,1,Upwind,24.59,17.409,14.586,44.93,221.054,14.73,8.209,16.163,68.186,33.468,499.324,none,starboard,2.08
2026-05-21 10:32:52,Boat-1,Apex Wave Racing,1,Upwind,26.218,18.711,14.702,-44.466,220.513,14.702,355.436,13.788,74.444,-0.222,527.654,none,port,2.132
2026-05-21 10:32:52,Boat-2,Harbor Velocity Team,1,Upwind,24.419,16.894,14.375,-46.222,219.117,14.49,357.082,17.116,75.346,12.343,515.148,none,port,2.136
2026-05-21 10:32:52,Boat-3,Northern Reach Sailing,1,Upwind,23.325,18.319,13.827,38.245,221.126,14.797,2.526,19.552,79.181,98.356,520.741,none,starboard,2.193
2026-05-21 10:32:52,Boat-4,Blue Horizon GP,1,Upwind,24.69,18.26,14.062,42.307,218.583,14.546,4.496,18.258,79.503,144.538,530.351,none,starboard,2.195
2026-05-21 10:32:52,Boat-5,Straitline Performance,1,Upwind,23.876,17.358,14.035,43.362,219.038,15.023,5.569,14.595,66.655,35.537,506.376,none,starboard,2.207
2026-05-21 10:32:54,Boat-1,Apex Wave Racing,1,Upwind,25.607,16.653,14.453,-49.433,220.23,15.188,354.337,15.95,72.832,-1.805,537.931,none,port,2.085
2026-05-21 10:32:54,Boat-2,Harbor Velocity Team,1,Upwind,24.919,17.394,14.084,-45.733,219.51,14.908,356.394,17.837,76.954,10.909,549.076,none,port,1.934
2026-05-21 10:32:54,Boat-3,Northern Reach Sailing,1,Upwind,23.203,16.894,13.608,43.272,220.306,14.371,2.866,20.992,78.414,99.212,539.391,none,starboard,2.022
2026-05-21 10:32:54,Boat-4,Blue Horizon GP,1,Upwind,25.398,18.188,14.083,44.266,220.637,14.591,7.627,18.556,81.68,146.145,536.325,none,starboard,2.041
2026-05-21 10:32:54,Boat-5,Straitline Performance,1,Upwind,24.317,15.984,14.115,48.904,218.131,14.451,4.837,13.805,67.763,37.556,541.252,none,starboard,2.131
2026-05-21 10:32:56,Boat-1,Apex Wave Racing,1,Upwind,24.907,16.888,14.858,-47.309,220.275,15.682,355.071,15.906,75.074,-3.488,560.594,none,port,2.021
2026-05-21 10:32:56,Boat-2,Harbor Velocity Team,1,Upwind,25.235,18.664,14.425,-42.302,219.157,16.367,353.771,20.359,78.32,9.41,561.692,none,port,2.081
2026-05-21 10:32:56,Boat-3,Northern Reach Sailing,1,Upwind,22.588,17.891,14.712,37.623,220.795,16.02,1.901,20.271,81.151,99.981,553.205,none,starboard,2.135
